# List saved by vdb on 2021-09-08 from command g = trends d
Month,B.1.1.7,B.1.2,B.1.526,B.1.596,B.1.429,Other,Count
Sep 2020,0.0,33.9622641509434,0.0,1.8867924528301887,0.0,64.15094339622641,53
Oct 2020,0.0,29.838709677419356,0.0,2.4193548387096775,0.0,67.74193548387096,124
Nov 2020,1.1904761904761905,35.714285714285715,0.0,16.071428571428573,0.0,47.023809523809526,168
Dec 2020,0.0,46.610169491525426,0.0,5.508474576271187,2.9661016949152543,44.91525423728814,236
Jan 2021,0.9075907590759076,53.63036303630363,0.08250825082508251,7.920792079207921,3.3003300330033003,34.15841584158416,1212
Feb 2021,3.5322777101096223,49.878197320341044,0.5481120584652862,10.840438489646772,4.019488428745432,31.18148599269184,1642
Mar 2021,30.275665399239543,20.15209125475285,11.311787072243346,4.08745247148289,10.02851711026616,24.14448669201521,2104
Apr 2021,54.391278013325255,2.8467595396729255,21.744397334948516,0.3937007874015748,1.1811023622047243,19.442761962447,3302
