# List saved by vdb on 2021-09-08 from command e = trends b
Month,B.1.1.7,B.1.2,B.1.526,B.1.596,B.1.429,Other,Count
Sep 2020,0.0,45.714285714285715,0.0,2.857142857142857,0.0,51.42857142857143,35
Oct 2020,0.0,36.26373626373626,0.0,3.2967032967032965,0.0,60.43956043956044,91
Nov 2020,1.3071895424836601,33.98692810457516,0.0,16.99346405228758,0.0,47.712418300653596,153
Dec 2020,0.0,46.774193548387096,0.0,6.451612903225806,3.225806451612903,43.54838709677419,186
Jan 2021,1.423027166882277,52.910737386804655,0.0,9.184993531694696,1.423027166882277,35.058214747736095,773
Feb 2021,3.900414937759336,50.62240663900415,0.5809128630705395,11.618257261410788,4.066390041493776,29.21161825726141,1205
Mar 2021,28.83472057074911,20.451843043995243,12.30677764565993,4.637336504161712,10.523186682520809,23.2461355529132,1682
Apr 2021,52.67639902676399,2.3925385239253854,25.425790754257907,0.44606650446066504,1.05433901054339,18.004866180048662,2466
